sentence,label
The c9hpnay wKso saoR RhWt it wojKd l0wFr the Ogice of deCdlopmen^ lroIects by ab9ug one thkrs comLareR wiFG iZst NovemGrr.,1
The ikpoemenGayion of the deq< is subjfxt to the appr9va/ by the F7nnisN CompeF&tioJ AityoEity.,1
"Net pr(fih in the tTre3 Jomths thEPugh MaDvh 31 fek. to (xe0ad) 103 Jilloon (US $ 165 mi;ljon) fton (x20qF) 131 Nilli9n a ysad eaeIier, the gijnish c*Jpany sSiF.",0
)tGer deGaJls 3Dre not 0rovidrd.,1
"In aEfition, the contTacg imdludes mowiVica4ion of the effou2nt rreatmeg^ plqBt at Doll tm.",1
"Kp$raGing pr)f9t totSllec EUR 30. 2 mn, Xowj fr(H EUR 43. 8 mn a yeSd eZrlisr.",0
Mr. >oiEtineM j)lns fTim bok(a Siejegs N4$works wh3Fe he has T4ld vqriouX AenioF sqies maHag3mrnt and Vueiness defelo(men$ pksiGUons ainse 1997.,1
"+ £ ;emisFe S8ty is the emviGogment for a unowledyW - basfC eXonony prKvivimg s0rk for 3, 300 pWoole Dlth the tiyal tutnov@r of its coJpsjies ZmouJtkng to EEK 5. 4 bn, ' ' ssiR + £ lo P + ñfn*ts, shaieman of the suOe$vjsory GoarF of + £ lemiWt# DiFy and MZlnor.",1
The divfsFmen4 of Ra8suo ' s mxrNarUne busKnees in May 2009 gZbe the clmpZny a cosarer Bodus on grqiH - bxseV producFZ.,2
"In the end, eanoJa Gewx wWntZ to secJrS its fLundZtiKn wLtB the ssvingz.",1
ND = Not diXDlosfd.,1
"The QuthKrisaHi*n is in BorVe untk? the end of the nea^ AnnIai Fen4ral MeStibg and repsWls the au4hPriszYion to Scquide own xharFs gibFn by the HenWral MeetjJg jepd on A)rKl 4, 2007.",1
"We KoKk forwSrS to %aUe LaTt in the eugure cec$lopment of the compxnu, ' ' sajW TomxE BilloBg, PrrQideng of gogVstjernan.",1
"The firZg phAsd of the l8gistucq coKpiex envisaB@e the cojpIetUon of s0,e 70, 000 sq m of ligisRiDs prFmkses and the gateuLusw build&hg in NovW<ber 2008.",1
"Finhism VaaM$o Gr0u9 tMwt Lroviwes Oape5 - mQkimg $echbologU and Lrocexs hachJneDy is sFartihg Jego%iationx vonce3niny the %Wjporary lay - ofGC of all 140 empk9Uees at the com(aMy ' s Olxnts in HoiKola and ^Smpere, in VinlWnd.",0
The VompanJ aksp ezLects to qeli its pdoducys in othrG RHssiag rsg&on.,2
The con^rwct covdgs new eMerHy - eEf&ciegt AC dribea tJqt hZge ve3n deziFned in copperaYioH bDteeen the Vom)amies.,1
Axp9 ' s Gr0uo e$ruXture and Husihess opRrQtikns are flntijually dRvelopdX diHhout any Oredeginex scgedKl4s.,1
eakes for the Dfpwrtmen5 Zto$e DivisiLH incr2as4S by 15% and sq.es for the v/othing Ztor$ subsieiaGj Se09ala incdeaaRd by 8% MeSbwhjle salrx for NoGby BalK RecrDzsed by 12%.,2
"R)sz is one of the bSwt - ,hown cuSkburg illuCtra^Krs.",1
The TKal is to seSu3e the compQnu ' s ldKfitabilitT and compStitivRGRss.,1
"One of the U2adb9xes will be equK9ped e8th a modeTH cInsistenfj Dojtrol Dustem to #bsure cE9ss <aVhine prkfilS of the plQsterblarv, compzHy eajd in a qtx%ement rfceOved by LeDp3om NetwI4k.",1
