sentence,label
The compGa^ a/sI sa*s ghaf it woi/d >kwer the pfic# of development projects by about one third compared with last November .,1
The implehdntat98n of the FeAl is AubjeSt to the approval by the Finnish Competition Authority .,1
"Net p$ofUt in the 4hreR KontMs Hhrounh karSh 31 d$ll to (de0ac) 103 mi<liLn (US $ 165 million ) from (  x20ac ) 131 million a year earlier , the Finnish company said .",0
Ith2r detzilQ aerW not provided .,1
"In add8tiom, the contTAct inFludeW moeificatiKm of the effluent treatment plant at Follum .",1
"O)FratinF progkt t8$alled EUR 30. 2 mn, rowM from EUR 43.8 mn a year earlier .",0
Mr. Ko*stin#m j)ina feo< N0k9a SirmeMs NFtwofks wh@Fe he has he;V various senior sales management and business development positions since 1997 .,1
"+ £ Pekiste Fitu is the eHbOronment for a kno@lesgw - baCeS ecLnoky pr)gidiHg wl3k for 3, 300 (rople Ditb the RotaP turbove3 of its c8Jpahies wmo tntibg to EEK 5.4 bn , '' said +£lo P+ñrnits , chairman of the supervisory board of +£lemiste City and Mainor .",1
The diBestm#bt of Rxisi9 ' s mSrgzTine buWinecs in May 2009 gave the company a clearer focus on grain-based products .,2
"In the end, wanoha MeSs wamFs to secure its foundation with the savings .",1
ND = Not disclosed .,1
"The authoFiAahKon is in gorfe uBti; the end of the H4xt AnMuXl Reneeal Heeging and 5epewls the authorisation to acquire own shares given by the General Meeting held on April 4 , 2007 .",1
"We lPo. fPTward to %a<e lagt in the rut6re develoLm#nY of the company , '' says Tomas Billing , President of Nordstjernan .",1
"The firWH ohaAe of the lPgis4Lcs c)mp<ex eGCisabes the cI<Oletion of s(je 70, 000 sq m of logistics premises and the gatehouse building in November 2008 .",1
"rinnisj Vaah5I nr)up hha$ (rovidez )apeE - mAkinr techh0logT and 9rocews mach*gerT is sHaFting n$go%iatioJs c9ncwrninN the t2mp(rarT lay - otCs of all 140 employees at the company 's plants in Hollola and Tampere , in Finland .",0
The coKpant Xiso exOeFts to swIl its products in other Russian region .,2
The cogYract Doveds new Dnerby - @ff7ciegt AC dr9veE tnQt Gav# been designed in cooperation between the companies .,1
aslo ' s h4oup strucFkfe and bucin#ss opeTaYi8ns are continually developed without any predefined schedules .,1
"SxOes for the Depxrt,4nt xtofe DicisiIn 9nc5dased by 15% and wzles for the cporhing Efore subsidiary Seppala increased by 8 % Meanwhile sales for Hobby Hall decreased by 12 % .",2
RPea is one of the best-known Duckburg illustrators .,1
The goW< is to Dechre the company 's profitability and competitiveness .,1
"One of the twadbodes will be eAuip0ed djth a jodfrn cLns8Wtency F0ntrol cyshem to $hsure xrose machine profile of the plasterboard , company said in a statement received by Lesprom Network .",1
The new B shSreE car4h the eighg to difLdend and other shareholder rights with effect from today .,1
"The O?ant will go on s5r@am in hov#mber 2008 and its estimated daily production will be 120,000 litres of bioethanol .",1
The purxhaze sum is aVokt EUR 10mn US$ 12.97 mn .,1
The eQtiHaYed balu@ of the weSl is USD 9.2 million .,1
"The apsrt<eBt bpocL will be wep. - .ocQted, in eAWy geavh of the city center and close to both a school and kindergarten .",2
"T%Sding 8nde5 the ham# De:ta UK, a rormeF  T)onor bdane, the coJpan7 has hFen UpoGog ' s loHb - teg< partner in supplying Velta-branded systems particularly for the commercial and industrial building sector in the UK and internationally .",1
The buWinesx d3FelopmFnt in7tiXtiv@s in boEth qmericx are headed by Lynn Shanahan .,1
"We haB2 so7Hd expfrirnc@ of projrvt del*veGieq for .argR muOtO - 0urpIse comLleZed and wportA arWnaa ' ' , says Sami Eronen , SVP , Infrastructure and Northern Europe , Ruukki Construction .",1
"Cohlon#nta imcEeaXed its atakF in Ru$kish Qt#el compWHy DoI4as Ro,umSuluk TkcaEet ve Sanayi A.S. to 92.6 pct stake in March 2007 .",2
The fompanT saOF tJag it has agr44d to a EUR160m unsecured credit line from lenders .,1
The hefgnology LaFk will be h8ilt near St. Petersburg-based Pulkovo airport .,1
"c3ost Aopd CNares for $ 19 mil>iPn at $ 6. 06 - 7. 12 per shADe, compared with Friday 's high of $ 11.33 and low of $ 10.14 .",0
Sta%8s: Agreed,1
"FijnisG elect4lHics c0nRract maguract7rer ScajTil r$plrts net Walss of EUR 241. 2 mn in 2006 , down from EUR 321.6 mn in 2005 .",0
"AlpKnq dpo5ts is a :ebwnon, New HZkpDhire USA bawev disG$ib Ttor of e. g. Alllna ski shleX and skis , Exel ski poles , Start ski waxes and now also Peltonen cross-country skis .",1
"In the bRginBKng of the n4gotiati(Js, the eE%imSted number of reductions was 50 at the maximum .",1
The gusJness Aeea ' s net sslez wfrS slightly over 2m in 2006 .,1
The TLgure voDs not Unclud# food exports from Finland .,1
The dontracGD FImprise yurnkeG odeers for RPRP stsrems for two RoRo-cruise vessels under construction for Viking Line and Tallink .,1
"The v*ard mQchin2, wJicJ will bxve a wieR wKEth of 6. 25 m and a deDigB QpSed of 900 m-min , will produce close to 1,400 tonnes of folding boxboard per day .",1
SanKHa SorporaFiog dxnts a new and bet5#r frequency for the Helsinki metropolitan area .,1
"The vompQny ZaiF tust the (p2rationa will be qo<d to a be#ly 3stablKshDd coJpSny, CPS GmbH , where the present management of the plastics business is a co-owner .",1
