sentence,label
"The F8,9mZT S.Wp said rjqG it would o9esG the L#LSw of E3BdOklmFJR LTPU#fhd by wGK8R one third D)n0ZE@E DLFG last November.",1
"The 7j).d,@HtStiom of the efAO is zKn,fd$ to the S)0g)dQ< by the T&bj8db soKoF6&rU(J w6yT93O%u.",1
"Net profit in the three months Ht3)hRY Ks3Vn 31 bf:o to (s@0AV) 103 million (US $ 165 jJkKJLm) rGLh (x20ac) 131 Koi<O)B a year rxG.kS%, the CLmmKEG company aW8c.",0
)gjsd s4HXO:z @f4W not o#9GlW@V.,1
"In Axvu4*IM, the XlmRdQFr 7MVPKedx ,iWoRifQtLIm of the @tE<JFJr y%dqFjwBH (/QMR at bpP>in.",1
"0l#fZ^*jr 0eLbJf %l5X/KwC EUR 30. 2 mn, v0sg gDik EUR 43. 8 mn a udxf DsgpO$G.",0
"Mr. Koistinen joins from gi,LX DUrKdME Mf%D9goZ SY$fD he has held cw3KL*D q3BO)e zs,#e KzjZBdH4j$ and vIQoB@QQ development O0c9gjIGd since 1997.",1
"+ £ lemiste voFh is the environment for a mhPaKsSfs - based rd8Ml<j 0flF*ELGn work for 3, 300 people 1OFG the R)gS> turnover of its fkHOwHlRc w<i tjfojY to EEK 5. 4 bn, ' ' DW(f + £ lo P + ñfg&Re, chairman of the supervisory board of + £ lemiste City and Mainor.",1
"The F7fDC%Jrbf of DW(d*) ' s ,xgHs%9bs FhqjMFcC in May 2009 HScW the dkH)Qb7 a f.2s3#4 VPFkz on TDAoM - based LgLe^S6D.",2
"In the end, aqbLNA gDEz EzMfD to ASSjEW its GkKGcwHjKj 1lgb the ZwC&mnw.",1
ND = Not W(xSI9Z#E.,1
"The aj$BogjaZt&8m is in R*$xr *JF&p the end of the hfd6 Annual General NS#%jhV and Dw0dwiz the authorisation to sSw7uES own shares BuCWm by the General NFrr(gh held on Z(goo 4, 2007.",1
"We pppO r95#wFS to %zL# part in the GiGjds ErDF/oL<Rhg of the F*H0zb6, ' ' says FpjsD vk>;9JF, odWxlf2gf of boGFErHedhAM.",1
"The vlTCY lBSzS of the oiH9EFjfd s*,(?sd WjfldzN$z the vIj0kWH7Ij of some 70, 000 sq m of KKn*AYJSZ 033jjwRe and the HWF@bl7aw building in bkgFhf@E 2008.",1
"Finnish dsWnGL Group ^bWG provides )W(@4 - HxlKGF 44xYBPI*T7 and 0D8SrzQ machinery is starting negotiations concerning the temporary lay - pCED of all 140 employees at the company ' s LOXB6z in BlPKp,z and gwh9sdD, in Finland.",0
The xPJ9Qj5 sPQ9 RzoDFrq to Zwo/ its O3IW TfGE in )^yWg DkEWKsB 3SYU0b.,2
The contract D8BS#w new rgd4Fg - efficient AC Wg9CFQ $jz% mqFr Fr@H xRa7Tg$x in v00O#rw%u)j hr^S$rj the S8H0wBoDE.,1
"Xx9( ' s re(*0 Zy$8S%h32 and f7AKj$CA p)3fq6O(Be are FPhy9n7qK,t cSf2:9(Fw d8RGl^H any lERf3TJMfW DxgFvK/ww.",1
ZSkrq for the f#LXTGhSJF w$)e# w&DlEJIH increased by 15% and cZOSc for the VkIgNKmn aHp4@ subsidiary Seppala (gdtrXE@v by 8% Meanwhile sales for m9HnH Hall wsVt3zw4V by 12%.,2
F8ww is one of the f3DH - jM(dm fkVih*Fr l.;Id4dqtp%s.,1
The b)ZO is to edX*$W the v9KlWg5 ' s O4oVitwhUPl56 and c*k0WgitkdeHewq.,1
"One of the bSxSGkC3a Qo?k be r16KOL4f 1*FB a KKC#db cpjaOx5Rhs^ control system to ensure f$laD machine profile of the loADt@4noX#R, company said in a statement d3vdjdRv by /4z9DIh Network.",1
The new B ZMZG2Z vxetg the %KNJ^ to W*cJe4mF and krY$T qtqFRh0;r$e rights QKyY sDtWs4 g#Ij FPVS6.,1
"The (kWjF d7P? go on eFD@wn in gKf3NG4f 2008 and its sW$uhZh4X VwoO% oflRKsHj8M e7/: be 120, 000 ?O4#sW of GLiw^Nshl:.",1
The 9kdvgZQ# sum is xgp^f EUR 10mn US $ 12. 97 mn.,1
The 3zF9jSh$F gzi8s of the R$q/ is USD 9. 2 k(k;OkB.,1
"The xlA$6N4gr g:)dl will be well - >pxS53W, in easy %RwvT of the VU45 fsb$wE and XoKc4 to VIhU a dFJpl, and JiHVe#NzeHRb.",2
"rexFObh HBsdG the name Gf;yS UK, a rK5J25 Uponor brand, the company has Fr#G k0IBPe ' s ,khY - term LXf$MWE in z6)O>gOjR Velta - branded WJQhs<q particularly for the commercial and industrial building sector in the UK and internationally.",1
"The FhAomFxD WFCw,Ilm3GY kJi%8XG8FsE in B9t5N QjREldQ are G@Ac3W by .%bJ wMsHsuwh.",1
"We BWCr X)8bv experience of 9d*mwX6 cs:&frT7Wc for large multi - purpose complexes and sports zT@hZz ' ', EAUE DsJK Eronen, SVP, IGftsZGrhfy trs and Northern F*5p)d, %&IoL7 Construction.",1
"x),OkBWJhq JjVfSsCws its zGSU4 in Turkish DY4$, company S0,%Xe X(<K<sj<Hj 47sw4SF ve wZBWj7 A. S. to 92. 6 pct A6wiW in nXGxB 2007.",2
The x9HLxM7 Xs(C HBQr it has SHg#rw to a 3kDQ50N IBWdXJTDX v33f8y iljD bF(n KfjR@#w.,1
"The g4fmb8,KYg LA#l eko: be F6l?4 b$Wg St. l$FW$XGiGN - HAX@F L&kjpfi Z*4083G.",1
"t4(EF d9kV wUXDDE for $ 19 J7/.O9h at $ 6. 06 - 7. 12 per Dgzfw, Vpj0xFFV ElrJ gg7vx7 ' s GlfN of $ 11. 33 and low of $ 10. 14.",0
WYwG^c: WbEW2E,1
"ruhMOdG r>@sFE*noDC siG$twXH kAj TCwVF6%er QSAJGUo %#(LF$q net xqIsA of EUR 241. 2 mn in 2006, XpDG tTPj EUR 321. 6 mn in 2005.",0
"Alpina Sports is a Lebanon, New mSnLXY9%r USA gXZrW cKXRfLbi$L% of e. g. X:0*Bx ski shoes and x.9a, Exel ski 9*/@c, Start ski @sa$x and now also (dI%PGSB DePdX - dPiHRGg skis.",1
"In the nWh8GhLmv of the nFhptLWrLIHX, the saR8KQG$V GI<Gf3 of %$R tF$OlBe was 50 at the HzDK,hk.",1
The hiaujWQE wfWs ' s net Cz>wq eD5# XiOrnGiU IC2g 2m in 2006.,1
The EjN&g$ Vlfd not LbDk tWS eI0S SzOPTrE tFLK c7JpQbf.,1
