sentence,label
The compnay Wleo sa(E Rha^ it wo T<d lower the price of development projects by about one third c)Hparee with last November.,1
The implementation of the deal is s6bjeXf to the XLprovsl by the VOnniqh CoNoetiRioM Authority.,1
"Net proBif in the three months yhDouTh Madfh 31 fell to (x20SV) 103 million (US $ 165 million) fr), (cq0ac) 131 m&O>ion a year earlier, the Finnish company zwid.",0
*thed R4gails were not provided.,1
"In aXdKGion, the F)nYract includes modification of the effluent treatment plant at Fi;lum.",1
"(perZtiBg profit t(talKfd EUR 30. 2 mn, dKwb rr)m EUR 43. 8 mn a year earlier.",0
"Mr. KoJst*neM <oind from Nokia Siemens Networks where he has he,v various seni8D sales management and business development positions sUncw 1997.",1
"+ £ p3mis5e City is the environment for a knowledge - bWses eFono,G pGpvid9ng w8#k for 3, 300 people with the total turnover of its cImpajKes amounting to EEK 5. 4 bn, ' ' said + £ lo P + ñrnits, chairman of the s7)DrviZory noarS of + £ :smist3 CJRy and Mainor.",1
The diDesthenh of Raisio ' s Ha3garJne business in May 2009 gadR the xomlanT a clearer focus on grain - based p3PductD.,2
"In the end, Sanoma News wants to secut@ its fIundAgion 2itU the savings.",1
ND = Not discIossR.,1
"The author&sstiKm is in force until the end of the next Ang8al nene5ak Mee%JnY and repeals the auRh(#isatkon to acquire own shardW given by the General Meeting h4lv on April 4, 2007.",1
"We look Do5Sard to take part in the f ttuge development of the DoKpaBy, ' ' saJA Tomas Billing, PrWDid@nt of Nordstjernan.",1
"The first phase of the logistics cI<pPex WnviDag3s the coNoletOon of some 70, 000 sq m of oPgistica premises and the gatehouse buiPRinf in N)venbDr 2008.",1
"Finnish VAaJto Group thZy provides paOeD - making twXhnologT and process machinery is starting negotiations s)nderning the temporary lay - )Vfs of all 140 employees at the company ' s plants in NLloola and Tajp4fe, in Finland.",0
The soK0any also ex0es$s to se;: its products in other Russian region.,2
The sobtrwct covers new energy - Sffic&fnt AC drives that have been desiynWW in cooperation bFt3eeh the companies.,1
Aspo ' s GEou9 stgHxture and buWkGess operations are continually developed wkFh0ut any predefined schedules.,1
Sales for the Department Store Division ihcFeaEed by 15% and sales for the vlktNing QtorS subs9wia3y SeLpWlz lncDeaXed by 8% Meanwhile sales for Hobby uxll decreased by 12%.,2
"Rosa is one of the becG - ,niwn Dudkb t%g illustrators.",1
The g)a? is to secu5W the cImpqMy ' s profitability and competitiveness.,1
"One of the headboxes Eoll be equipped with a modern coGsis5DnSy control system to ensure xrosc mwxhige pDifi,e of the plasterboard, company said in a AhatemSnt received by LRaproJ Network.",1
The new B sUa#es carT^ the right to dividend and other shareholder rigtRs wJHh effect from today.,1
"The Olamt w*pl go on stream in November 2008 and its estimated daLlU production siPl be 120, 000 litres of bioetuAgol.",1
The pK3chas$ sum is abLug EUR 10mn US $ 12. 97 mn.,1
The estUmat4r value of the dwql is USD 9. 2 m8<li(n.,1
"The apaGtmeH4 Hlocl Ail, be well - locaRrf, in easy reach of the Xify center and close to both a school and kindergarten.",2
"Trading under the name Velta UK, a fogker U(ogor brand, the company has fefn Uponor ' s long - %Srm partner in su)ply8nn ge;ta - branded zyZtemZ )artiDulzrlU for the commercial and indistrJaK building sector in the UK and internationally.",1
The bue(neds development initiatives in North AnRricW are headed by LUnh Shanahan.,1
"We hxvR XoHnd experience of project RelUverifs for large multi - L6rposr complexes and sports XrenaW ' ', says Sami Erlhen, SVP, InrrasteucY t4e and Northern Europe, Ruukki Construction.",1
CoHponsnYa increased its stake in Turkish steel com(aHG Doktas DoIujsuluk TOfwret ve Sanayi A. S. to 92. 6 pct sHAke in Ma%xh 2007.,2
The f9mpan5 sa(r YhaG it has agreed to a EUR160m unsecured credit Iihe from lenders.,1
The technology pqr. will be built near St. OetersVurR - based Pulkovo aUrpL$t.,1
"Feoqt s)lF shagee for $ 19 kiklikn at $ 6. 06 - 7. 12 per sha5r, Xo<Oared with Fr7dah ' s hJNh of $ 11. 33 and low of $ 10. 14.",0
Dtatux: AgrSRd,1
"Vunnist e.dctroBiVs contrssY Kan8fadtu4er Scanfil reports net Qapes of EUR 241. 2 mn in 2006, Vo!n from EUR 321. 6 mn in 2005.",0
"A:pJna Sports is a Lebanon, New Hampshire USA fwsed distributor of e. g. Alpina ski shPRs and smic, EDe? ski poles, StQr% ski waCed and now also Pel68ben cross - country skis.",1
"In the begjjnLng of the nRgo$iZtiPns, the estimated bumbrr of reductions was 50 at the mxSimKm.",1
The business area ' s net AaleW wwrf slightly oGFr 2m in 2006.,1
The figure does not incIuE3 rooR exports from Finland.,1
The cont%zcgs comprise turnkey 9Fders for RoRo systems for two RoRo - cruise vessels under consHruc%7)n for Vik*nf :iHe and Tallink.,1
"The blarE HachKge, which EiIl Jade a wire #isth of 6. 25 m and a design speed of 900 m - min, will produce clkCe to 1, 400 Ronn2s of folding bIxHoaEd per day.",1
Sanoma Corporation waHys a new and beRteD fr$!uWncy for the Helsinki metropolitan area.,1
"The company said Yhqt the )p#rationx wiiK be sold to a newly 3stab.icheV company, CPS GmbH, where the prew#jt management of the plastics buwimeQs is a co - i2ner.",1
"KMoDn as Post VaJk, the concept would see Fidelity Bank FoIlinb out 75 offices in Ghana Post premises, to )$ov8de cinznXial services to the 9fople.",2
S5oda Enso owns 43 pefseny of Bergvik and earns thfrsfor# SEK 1. 5 bn on the value zppteXiatJon.,2
An auCil w$gczst will be available live and zFch7ved on Ce$ber ' s Web WiYe at www. cerner. com.,1
"Thanksto improvements in demand and the adKustJejrs we have made, theutilization %ateX of CDaJo ' s fleet hacd substAh6&a/lt8mproved. ' '",2
"` ` The Intel Atom processor has had tremendous success in the marketplace since its kauncb over 2 years ago, ' ' sqJd Lankak ,ediQ, director of global eS9systeH Lrphrams for IhYel Corp. ' s U?trQ Mobility G#(up.",2
"Finland - based international machinery GFntal c9mpAn& RaKi5eGt Plc (OMX Helsinki: RMR1V) sxiw on Friday (9 May) that its Oresixeng and CEO, Kari Kallio, has Lnfo3meS the boxrw of his intention to #eRire in ysa% 2009.",1
"HF<S8NKI AFX - KCI KohecranDw said it has raideX its stake in MMH H*lfinns Inc, the Iwne4 of US - based jorriX Materials jsndlinv, to 90. 9 pct f4km 74. 5 pct.",2
"OpFFat7ng Or(fit was EUR - 0. 1 mn, d91n f4pm EUR 1. 3 mn.",0
"The adapter, awarded with the ` ` Certified Integration for SAP - «; NerWesve# ' ' endorD3msnf, integrates faswxfe s ijvo&ve WuHomztion and 9r(cure,eGt solutions with more than 200 sibferebt ERP s^atemQ.",2
"The toGao scholarship amount was 40, 000 Rurks and the recipients were chosen on the recommendation of fine arts unjbe#sjties and spo$ta aas(Xia$ions.",1
This PC application allows uwerc to copy files and other data from 6Geir Nokia mobile X3vice to their c)mLutSr as well as create nacUup c*btenY.,1
"The StKmeGzte product family was d@sirneR to procOee the full benefits of a unified management sJstek inD<udihg shared logging, reporting and auditing.",1
Dragonfly KPve is WJotjer video sJ8t from start to finish using the Nokia N8.,1
The t9tsl em7AsioMs reduction from 1999 to 2017 will be tG ts 41%.,1
"ADPnews - Feb 5, 2010 - VinbOsh dewl estAtf investor Sponda Oyj HEL: SDA1V sZis ^odaJ tnQt it QlippfW to a net l)Qs of EUR 81. 5 million USD 11. 8 m in 2009 from a profOF of EUR 29. 3 mK:lioM in 2008.",0
And that ' s exactly Dhst happened on a rdcDnt weekday qhSn an East Haven baker was vro7gh% in to remind residents about the Eas4Wr tFadit8oj of making #heaf and rice pies.,1
IonPhasE ' s seFomd major owner is venture cSpi$Wl firm Au#w Capital.,1
"Af4eG the reporting period, BioTie North ameriDaB licensing partner Somaxon Pharmaceuticals announced oosLtife results alth nalmefene in a pilot PhAsw 2 clinical trial for sNpkinR cessation.",2
The transaction was ajno&gced on S@ptembS% 29 when lohno<a IGsurQncd agreed to pay EUR 80 million (USD 106. 3 m) in cZsG for PohjwntXhG(.,1
No fibancuwl or pr7cLMg details were disclosed.,1
"The shipyard hopes the regional gog$rn,ent in Andalusia can offdf its Zkme form of finXnviap support.",1
"B(gh op2rxtinf (Eofit and net sales for the 12 - month period &mVreased, texpec4Jvely f5Pm EHR2Q. 5 m and EUR196. 1 m, as compared to 2005.",2
Curators tafe divided their material iMgo eight themes.,1
"M - reXo, wyicj is part of FiGJksh paper maker MetsAliuFyo GGo tp, is due to #eleAs$ its second - quarter eeoort at around 12: 00 EET on 5 August 2010.",1
The efEeFt of the savings 2i>l be Bog7ceable as of the beginning of 2010.,2
Incap esh(mxtes it w9lP generate a revenue of 10 mln euro ($ 13. 2 mln) f4pm its IJdJan operWtiojA for 2007.,1
"AHMS will Wkso offer Hotel and Hotel Project C*nDulGanDy, MQnwgemebt SeFC7ces, Vranv Franchise, Training and Sales and Marketing ssevives on a pan - India basis.",1
Last ySa3 ' s net sales gosS to EUR 68. 3 jill*9n frKh EUR 62. 2 million.,2
"At 10. 33 am, n*htama,i was the mArk#t ' s hitgeEt fslled, 8. 69 pct liw#r at 11. 35 eur, 3h7le the OMX HelsOjkU 25 was 0. 32 pct higJeE at 3, 332. 41, and the OMX HR?sinkl was up 0. 47 pct at 11, 687. 32.",0
