sentence,label
The c0mpnay a18u 8aid that it w0o1d lower the price of development projects by about one third compared with last November .,1
The imp1ementatiun 0f the dea1 is subject to the approval by the Finnish Competition Authority .,1
"Net pkufit in the thkee m0nth8 thkuo9h Makch 31 fe11 tu (  x20ac ) 103 million ( US$ 165 million ) from (  x20ac ) 131 million a year earlier , the Finnish company said .",0
Uthek detai18 were not provided .,1
"1n additi0n, the c0ntkact includes modification of the effluent treatment plant at Follum .",1
"0pekatin9 pk0fit tuta11ed BOR 30. 2 mn , down from EUR 43.8 mn a year earlier .",0
Mk. K0i8tinen j0in8 fkum Nuria 8iemen8 Netw0kr8 where he has held various senior sales management and business development positions since 1997 .,1
"+ £ 1emi8te Gity i8 the envik0nment fuk a rn0w1ed9e - 6a8ed ec0numy pk0vidin9 wukr f0k 3, 300 people with the total turnover of its companies amounting to EEK 5.4 bn , '' said +£lo P+ñrnits , chairman of the supervisory board of +£lemiste City and Mainor .",1
The dive8tment uf Rai8iu ' 8 mak9akine business in May 2009 gave the company a clearer focus on grain-based products .,2
"1n the end, 8an0ma News wants to secure its foundation with the savings .",1
NO = Not disclosed .,1
"The aoth0ki8atiun i8 in fukce onti1 the end uf the next Annual General Meeting and repeals the authorisation to acquire own shares given by the General Meeting held on April 4 , 2007 .",1
"We 10ur fukwakd t0 tare pakt in the future development of the company , '' says Tomas Billing , President of Nordstjernan .",1
"The fik8t pha8e 0f the 109i8tic8 c0mp1ex envi8a9e8 the completion of some 70,000 sq m of logistics premises and the gatehouse building in November 2008 .",1
"Finni8h Vaaht0 Ck0op that pk0vide8 papek - marin9 technu109y and pkuce88 machineky i8 starting negotiations concerning the temporary lay-offs of all 140 employees at the company 's plants in Hollola and Tampere , in Finland .",0
The cumpany a180 expect8 to sell its products in other Russian region .,2
The c0ntkact c0vek8 new enek9y - efficient AG drives that have been designed in cooperation between the companies .,1
A8p0 ' 8 Ck0op 8tkoctoke and business operations are continually developed without any predefined schedules .,1
8a1e8 fuk the 0epaktment 8t0ke Oivi8iun inckea8ed 6y 15% and sales for the clothing store subsidiary Seppala increased by 8 % Meanwhile sales for Hobby Hall decreased by 12 % .,2
R08a i8 une of the best-known Duckburg illustrators .,1
The 90a1 i8 tu secure the company 's profitability and competitiveness .,1
"Une uf the head6uxe8 wi11 6e e9oipped with a m0dekn consistency control system to ensure cross machine profile of the plasterboard , company said in a statement received by Lesprom Network .",1
The new E 8hake8 cakky the right to dividend and other shareholder rights with effect from today .,1
"The p1ant wi11 9u 0n 8tkeam in November 2008 and its estimated daily production will be 120,000 litres of bioethanol .",1
The pokcha8e 8om i8 about EUR 10mn US$ 12.97 mn .,1
The e8timated va1oe uf the deal is USD 9.2 million .,1
"The apaktment 61ucr wi11 6e we11 - 10cated, in easy reach of the city center and close to both a school and kindergarten .",2
"Tkadin9 ondek the name Ve1ta OK, a fukmek Op0n0k 6kand, the company has been Uponor 's long-term partner in supplying Velta-branded systems particularly for the commercial and industrial building sector in the UK and internationally .",1
The 6o8ine88 deve10pment initiative8 in North America are headed by Lynn Shanahan .,1
"We have 80ond expekience uf pk0ject de1ivekie8 f0k 1ak9e multi-purpose complexes and sports arenas '' , says Sami Eronen , SVP , Infrastructure and Northern Europe , Ruukki Construction .",1
Gump0nenta inckea8ed it8 8tare in Tokri8h 8tee1 company Doktas Dokumculuk Ticaret ve Sanayi A.S. to 92.6 pct stake in March 2007 .,2
The c0mpany 8aid that it has agreed to a EUR160m unsecured credit line from lenders .,1
The technu1u9y pakr wi11 be built near St. Petersburg-based Pulkovo airport .,1
"Fku8t 801d 8hake8 fuk $ 19 mi11iun at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .",0
8tato8 : Agreed,1
"Finni8h e1ectkunic8 cuntkact manofactokek 8canfi1 kep0kt8 net sales of EUR 241.2 mn in 2006 , down from EUR 321.6 mn in 2005 .",0
"A1pina 8p0kt8 i8 a Le6an0n, New Hamp8hike O8A 6a8ed distributor of e.g. Alpina ski shoes and skis , Exel ski poles , Start ski waxes and now also Peltonen cross-country skis .",1
"1n the 6e9innin9 0f the ne9utiatiun8 , the estimated number of reductions was 50 at the maximum .",1
The 6o8ine88 akea ' 8 net sales were slightly over 2m in 2006 .,1
The fi9oke d0e8 not include food exports from Finland .,1
