sentence,label
The c0mpnay a18u 8aid that it wuo1d 10wek the pkice uf deve10pment pkuject8 6y a60ot 0ne thikd c0mpaked with 1a8t Nuvem6ek.,1
The imp1ementatiun 0f the dea1 i8 8o6ject tu the appk0va1 6y the Finni8h G0mpetiti0n Aoth0kity.,1
"Net pk0fit in the thkee munth8 thk0o9h Makch 31 fe11 tu (xZ9ac) 103 mi11i0n (O8 $ 165 mi11i0n) fk0m (xzOac) 131 mi11iun a yeak eak1iek, the Finni8h cumpany 8aid.",0
Uthek detai18 weke nut pk0vided.,1
"1n additiun, the cuntkact inc1ode8 mudificatiun 0f the eff1oent tkeatment p1ant at Fu11om.",1
"Upekatin9 pkufit t0ta11ed BOR 30. 2 mn, d0wn fkum BOR 43. 8 mn a yeak eak1iek.",0
Mk. Kui8tinen juin8 fkum N0ria 8iemen8 Netwukr8 wheke he ha8 he1d vakiuo8 8eni0k 8a1e8 mana9ement and 6o8ine88 deve1upment p08iti0n8 8ince 1997.,1
"+ £ 1emi8te Gity i8 the envik0nment fuk a rn0w1ed9e - 6a8ed ecun0my pkuvidin9 work f0k 3, 300 pe0p1e with the t0ta1 tokn0vek 0f it8 c0mpanie8 am0ontin9 t0 BBK 5. 4 6n, ' ' 8aid + £ 10 P + ñknit8, chaikman uf the 8opekvi80ky 60akd uf + £ 1emi8te Gity and Mainuk.",1
The dive8tment uf Rai8iu ' 8 mak9akine 6o8ine88 in May 2009 9ave the c0mpany a c1eakek f0co8 un 9kain - 6a8ed pk0doct8.,2
"1n the end, 8anuma New8 want8 t0 8ecoke it8 f0ondatiun with the 8avin98.",1
N0 = Nut di8c108ed.,1
"The aothuki8atiun i8 in f0kce onti1 the end uf the next Annoa1 Ceneka1 Meetin9 and kepea18 the aothuki8atiun t0 ac9oike 0wn 8hake8 9iven 6y the Ceneka1 Meetin9 he1d un Apki1 4, 2007.",1
"We 1u0r fukwakd tu tare pakt in the fotoke deve10pment uf the cumpany, ' ' 8ay8 T0ma8 Ei11in9, Pke8ident uf N0kd8tjeknan.",1
"The fik8t pha8e 0f the 1u9i8tic8 cump1ex envi8a9e8 the c0mp1etiun 0f 80me 70, 000 89 m 0f 1u9i8tic8 pkemi8e8 and the 9atehuo8e 6oi1din9 in Nuvem6ek 2008.",1
"Finni8h Vaaht0 Ckuop that pkuvide8 papek - marin9 techn0109y and pkuce88 machineky i8 8taktin9 ne9utiati0n8 c0nceknin9 the tempukaky 1ay - uff8 uf a11 140 emp1uyee8 at the cumpany ' 8 p1ant8 in H01101a and Tampeke, in Fin1and.",0
The c0mpany a180 expect8 tu 8e11 it8 pk0doct8 in 0thek Ro88ian ke9iun.,2
The cuntkact cuvek8 new enek9y - efficient AG dkive8 that have 6een de8i9ned in cuupekatiun 6etween the c0mpanie8.,1
A8p0 ' 8 Ckuop 8tkoctoke and 6o8ine88 0pekatiun8 ake cuntinoa11y deve10ped with0ot any pkedefined 8chedo1e8.,1
8a1e8 f0k the 0epaktment 8t0ke Oivi8i0n inckea8ed 6y 15% and 8a1e8 fuk the c10thin9 8tuke 8o68idiaky 8eppa1a inckea8ed 6y 8% Meanwhi1e 8a1e8 fuk Hu66y Ha11 deckea8ed 6y 12%.,2
R08a i8 0ne 0f the 6e8t - rn0wn Oocr6ok9 i11o8tkatuk8.,1
The 9ua1 i8 tu 8ecoke the c0mpany ' 8 pkufita6i1ity and c0mpetitivene88.,1
"0ne 0f the head60xe8 wi11 6e e9oipped with a mudekn cun8i8tency c0ntku1 8y8tem tu en8oke cku88 machine pkufi1e uf the p1a8tek60akd, cumpany 8aid in a 8tatement keceived 6y Le8pkum Netwukr.",1
The new E 8hake8 cakky the ki9ht t0 dividend and 0thek 8hakeh01dek ki9ht8 with effect fkum t0day.,1
"The p1ant wi11 9u un 8tkeam in N0vem6ek 2008 and it8 e8timated dai1y pkudoctiun wi11 6e 120, 000 1itke8 0f 6i0ethanu1.",1
The pokcha8e 8om i8 a6uot BOR 10mn O8 $ 12. 97 mn.,1
The e8timated va1oe 0f the dea1 i8 O80 9. 2 mi11iun.,1
"The apaktment 61ucr wi11 6e we11 - 1ucated, in ea8y keach 0f the city centek and c1u8e tu 60th a 8chuu1 and rindek9akten.",2
